customer_id,first_purchase_date,last_purchase_date,orders,total_units,monetary_value,primary_country,recency_days,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,rfm_segment
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,59,156.57999999999998,United Kingdom,131,131,156.57999999999998,2,1,1,211,Hibernating
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,197,383.68,United Kingdom,55,209,127.89333333333333,3,3,2,332,Need Attention
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,120,594.0,United Kingdom,249,249,594.0,1,1,3,113,Hibernating
15443,2011-01-23 13:25:00,2011-12-08 10:40:00,7,1663,3236.91,United Kingdom,2,320,462.4157142857143,5,5,5,555,Champions
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,764,1418.26,United Kingdom,9,40,709.13,5,3,4,534,Potential Loyalists
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,58,113.5,United Kingdom,264,264,113.5,1,1,1,111,Hibernating
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,85,155.17,United Kingdom,331,331,155.17,1,1,1,111,Hibernating
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,232,494.64,United Kingdom,313,313,494.64,1,1,3,113,Hibernating
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,812,974.52,United Kingdom,26,262,324.84,4,3,4,434,Potential Loyalists
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,376,429.84,United Kingdom,30,30,429.84,4,1,2,412,Promising
15452,2011-03-20 15:21:00,2011-11-10 12:13:00,3,283,538.73,United Kingdom,30,264,179.57666666666668,4,3,3,433,Potential Loyalists
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,845,1388.37,United Kingdom,2,188,198.3385714285714,5,5,4,554,Champions
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,86,179.1,United Kingdom,362,362,179.1,1,1,1,111,Hibernating
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,660,447.22,United Kingdom,283,359,149.07333333333335,1,3,2,132,Promising
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,132,237.07,United Kingdom,262,262,237.07,1,1,1,111,Hibernating
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,156,161.64,United Kingdom,25,25,161.64,4,1,1,411,Promising
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,109,216.76,United Kingdom,354,354,216.76,1,1,1,111,Hibernating
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,172,234.6,United Kingdom,94,187,78.2,2,3,1,231,Promising
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,106,126.14,United Kingdom,29,29,126.14,4,1,1,411,Promising
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,350,1048.85,United Kingdom,338,338,1048.85,1,1,4,114,Hibernating
15465,2010-12-05 10:12:00,2011-11-20 10:11:00,18,1257,7354.62,United Kingdom,20,370,408.59,4,5,5,455,Champions
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,246,334.53,United Kingdom,85,85,334.53,2,1,2,212,Hibernating
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,310,524.88,United Kingdom,9,152,174.96,5,3,3,533,Potential Loyalists
15468,2011-10-19 13:38:00,2011-10-19 13:49:00,2,155,467.51,United Kingdom,51,51,233.755,3,3,2,332,Need Attention
15469,2011-08-11 16:54:00,2011-10-20 16:21:00,2,153,538.55,United Kingdom,50,120,269.275,3,3,3,333,Need Attention
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,266,469.48,United Kingdom,2,2,469.48,5,1,2,512,New Customers
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,251,371.56,United Kingdom,113,113,371.56,2,1,2,212,Hibernating
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,672,1771.2,United Kingdom,14,61,253.02857142857144,4,5,4,454,Champions
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,319,454.10999999999996,United Kingdom,77,77,454.10999999999996,2,1,2,212,Hibernating
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,2,585,1441.42,United Kingdom,40,57,720.71,3,3,4,334,Big Spenders
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,303,905.5,Malta,116,116,905.5,2,1,3,213,Hibernating
15482,2010-12-16 10:08:00,2011-11-24 10:46:00,12,5020,11054.96,United Kingdom,16,359,921.2466666666666,4,5,5,455,Champions
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,295,233.81,United Kingdom,161,267,58.4525,2,4,1,241,Promising
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3152,3594.31,United Kingdom,1,78,898.5775,5,4,5,545,Champions
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,3,1306,2575.0,United Kingdom,30,373,858.3333333333334,4,3,5,435,Potential Loyalists
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,73,91.32000000000001,United Kingdom,93,93,91.32000000000001,2,1,1,211,Hibernating
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,3,608,1134.28,United Kingdom,23,211,378.0933333333333,4,3,4,434,Potential Loyalists
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,1646,3100.09,United Kingdom,95,236,516.6816666666667,2,5,5,255,At Risk
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,483,659.4599999999999,United Kingdom,28,74,329.72999999999996,4,3,3,433,Potential Loyalists
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,5,560,2001.8,United Kingdom,33,271,400.36,3,4,4,344,Loyal Customers
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1148,1299.23,United Kingdom,21,121,649.615,4,3,4,434,Potential Loyalists
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,624,1262.2,United Kingdom,18,320,631.1,4,3,4,434,Potential Loyalists
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,6105,13316.4,United Kingdom,3,367,493.2,5,5,5,555,Champions
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,572,1131.56,United Kingdom,8,81,282.89,5,4,4,544,Champions
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,4236,10384.93,United Kingdom,16,369,865.4108333333334,4,5,5,455,Champions
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,74,147.09,United Kingdom,363,363,147.09,1,1,1,111,Hibernating
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,33,52.83,United Kingdom,81,81,52.83,2,1,1,211,Hibernating
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,2390,3610.96,United Kingdom,53,155,722.192,3,4,5,345,Loyal Customers
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,848,979.26,United Kingdom,23,139,326.42,4,3,4,434,Potential Loyalists
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,162,492.36,United Kingdom,172,172,492.36,2,1,3,213,Hibernating
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,440,1000.27,United Kingdom,189,235,166.71166666666667,1,5,4,154,At Risk
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,2,250.0,United Kingdom,331,331,250.0,1,1,1,111,Hibernating
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,271,909.23,United Kingdom,12,85,181.846,5,4,3,543,Loyal Customers
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,68,121.0,United Kingdom,156,360,60.5,2,3,1,231,Promising
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,19,5709,14758.220000000001,United Kingdom,33,374,776.7484210526317,3,5,5,355,Loyal Customers
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,11,2160,4139.46,United Kingdom,12,364,376.31454545454545,5,5,5,555,Champions
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,27,62.43,United Kingdom,45,47,20.81,3,3,1,331,Need Attention
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,293,267.03,United Kingdom,233,233,267.03,1,1,2,112,Hibernating
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1273,1942.45,United Kingdom,64,332,242.80625,3,5,4,354,Loyal Customers
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,314,343.5,United Kingdom,2,2,343.5,5,1,2,512,New Customers
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,8,1836,3000.2,United Kingdom,40,255,375.025,3,5,5,355,Loyal Customers
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,573,398.84,United Kingdom,33,88,199.42,3,3,2,332,Need Attention
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,132,412.01000000000005,United Kingdom,84,84,412.01000000000005,2,1,2,212,Hibernating
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,4,440.0,United Kingdom,25,25,440.0,4,1,2,412,Promising
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,416,825.92,United Kingdom,2,373,275.3066666666667,5,3,3,533,Potential Loyalists
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,24,148.44,United Kingdom,33,33,74.22,3,3,1,331,Need Attention
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,8,992,2429.78,United Kingdom,19,354,303.7225,4,5,5,455,Champions
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,123,229.33,United Kingdom,254,254,229.33,1,1,1,111,Hibernating
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3496,3995.23,United Kingdom,23,367,363.20272727272726,4,5,5,455,Champions
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,4,950,1502.35,United Kingdom,22,247,375.5875,4,4,4,444,Champions
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1105,2007.44,United Kingdom,8,30,1003.72,5,3,4,534,Potential Loyalists
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,521,1580.93,United Kingdom,25,358,395.2325,4,4,4,444,Champions
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,289,807.57,United Kingdom,19,89,269.19,4,3,3,433,Potential Loyalists
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,143,536.4,United Kingdom,173,328,134.1,2,4,3,243,At Risk
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,29,110.92,United Kingdom,163,163,110.92,2,1,1,211,Hibernating
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,410,538.46,United Kingdom,7,7,538.46,5,1,3,513,New Customers
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,200,213.3,United Kingdom,11,11,213.3,5,1,1,511,New Customers
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,49,85.13000000000001,United Kingdom,114,114,85.13000000000001,2,1,1,211,Hibernating
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,86,127.86,United Kingdom,288,288,127.86,1,1,1,111,Hibernating
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3109,3546.71,United Kingdom,9,373,394.0788888888889,5,5,5,555,Champions
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,163,292.71999999999997,United Kingdom,54,371,146.35999999999999,3,3,2,332,Need Attention
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,14,4032,4954.84,United Kingdom,7,362,353.9171428571429,5,5,5,555,Champions
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,698,1693.26,United Kingdom,77,316,564.42,2,3,4,234,At Risk
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,4,295,575.63,United Kingdom,4,302,143.9075,5,4,3,543,Loyal Customers
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,218,436.06,United Kingdom,37,37,436.06,3,1,2,312,Need Attention
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,60,90.12,United Kingdom,217,217,90.12,1,1,1,111,Hibernating
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,451,437.23,United Kingdom,60,60,437.23,3,1,2,312,Need Attention
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,74,217.2,United Kingdom,278,278,217.2,1,1,1,111,Hibernating
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4439,4805.17,United Kingdom,12,369,300.323125,5,5,5,555,Champions
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,236,279.77,United Kingdom,24,24,279.77,4,1,2,412,Promising
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,219,473.65000000000003,United Kingdom,29,29,473.65000000000003,4,1,2,412,Promising
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,267,800.59,United Kingdom,12,216,200.1475,5,4,3,543,Loyal Customers
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,39,134.55,United Kingdom,352,352,134.55,1,1,1,111,Hibernating
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1501,1400.44,United Kingdom,22,359,350.11,4,4,4,444,Champions
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2,60,173.16,United Kingdom,50,71,86.58,3,3,1,331,Need Attention
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,223,186.01,United Kingdom,19,19,186.01,4,1,1,411,Promising
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,461,758.29,United Kingdom,3,73,252.76333333333332,5,3,3,533,Potential Loyalists
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,666,1375.71,United Kingdom,104,332,275.142,2,4,4,244,At Risk
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,12,2067,4165.52,United Kingdom,7,369,347.1266666666667,5,5,5,555,Champions
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,4,264,650.4300000000001,United Kingdom,12,78,162.60750000000002,5,4,3,543,Loyal Customers
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,7,1229,2552.86,United Kingdom,5,278,364.69428571428574,5,5,5,555,Champions
15573,2011-09-15 12:16:00,2011-11-08 11:38:00,2,363,607.45,United Kingdom,32,86,303.725,4,3,3,433,Potential Loyalists
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,349,702.25,United Kingdom,178,372,175.5625,2,4,3,243,At Risk
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,1,404,940.6700000000001,United Kingdom,38,38,940.6700000000001,3,1,3,313,Need Attention
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,89,258.88,United Kingdom,151,305,86.29333333333334,2,3,2,232,Promising
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,52,127.1,United Kingdom,162,162,127.1,2,1,1,211,Hibernating
15579,2011-01-30 12:09:00,2011-10-02 12:45:00,2,120,348.6,United Kingdom,69,314,174.3,3,3,2,332,Need Attention
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,13,286,3679.9700000000003,United Kingdom,121,366,283.0746153846154,2,5,5,255,At Risk
15582,2011-05-03 13:36:00,2011-11-15 09:55:00,3,453,682.9100000000001,United Kingdom,25,220,227.63666666666668,4,3,3,433,Potential Loyalists
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,4,314,725.11,United Kingdom,24,162,181.2775,4,4,3,443,Loyal Customers
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,320,455.3,United Kingdom,177,177,455.3,2,1,2,212,Hibernating
15587,2010-12-23 09:59:00,2011-10-20 13:37:00,4,312,913.6800000000001,United Kingdom,50,352,228.42000000000002,3,4,3,343,Loyal Customers
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,243,478.53000000000003,United Kingdom,256,311,159.51000000000002,1,3,2,132,Promising
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,354,388.58,United Kingdom,47,47,388.58,3,1,2,312,Need Attention
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,1,60,199.8,United Kingdom,71,71,199.8,3,1,1,311,Need Attention
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,5,983,1771.78,United Kingdom,16,235,354.356,4,4,4,444,Champions
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,561,1406.59,United Kingdom,101,365,281.318,2,4,4,244,At Risk
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,1,279,324.57,United Kingdom,35,35,324.57,3,1,2,312,Need Attention
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,1,160,240.68,United Kingdom,53,53,240.68,3,1,1,311,Need Attention
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,2,718,761.74,United Kingdom,27,204,380.87,4,3,3,433,Potential Loyalists
15601,2010-12-02 10:39:00,2011-11-28 15:15:00,14,4983,6776.56,United Kingdom,11,373,484.04,5,5,5,555,Champions
15602,2010-12-06 15:35:00,2011-12-01 14:14:00,9,1137,1297.8700000000001,United Kingdom,8,368,144.20777777777778,5,5,4,554,Champions
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,1,96,48.480000000000004,United Kingdom,79,79,48.480000000000004,2,1,1,211,Hibernating
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,159,216.39,United Kingdom,52,52,216.39,3,1,1,311,Need Attention
15605,2010-12-01 13:38:00,2011-11-03 14:17:00,5,441,1198.23,United Kingdom,36,373,239.64600000000002,3,4,4,344,Loyal Customers
15606,2011-01-19 12:07:00,2011-10-09 15:47:00,9,892,2920.16,United Kingdom,61,325,324.4622222222222,3,5,5,355,Loyal Customers
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,202,104.76,United Kingdom,337,337,104.76,1,1,1,111,Hibernating
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,4,714,1093.68,United Kingdom,28,121,273.42,4,4,4,444,Champions
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,148,298.48,United Kingdom,184,184,298.48,1,1,2,112,Hibernating
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,66,112.46000000000001,United Kingdom,52,52,112.46000000000001,3,1,1,311,Need Attention
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,504,1591.45,United Kingdom,10,335,122.41923076923078,5,5,4,554,Champions
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,2,52,195.15,United Kingdom,36,62,97.575,3,3,1,331,Need Attention
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,23,5508,10399.74,United Kingdom,10,359,452.1626086956522,5,5,5,555,Champions
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,454,776.851,United Kingdom,33,137,194.21275,3,4,3,343,Loyal Customers
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,136,336.40000000000003,United Kingdom,11,11,336.40000000000003,5,1,2,512,New Customers
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,915,1553.18,United Kingdom,57,358,517.7266666666667,3,3,4,334,Big Spenders
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,501,1293.03,United Kingdom,4,22,323.2575,5,4,4,544,Champions
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,9,1674,3709.56,United Kingdom,43,282,412.17333333333335,3,5,5,355,Loyal Customers
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,125,301.03,United Kingdom,141,141,301.03,2,1,2,212,Hibernating
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,357,588.13,United Kingdom,117,256,147.0325,2,4,3,243,At Risk
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1188,1534.26,United Kingdom,104,235,383.565,2,4,4,244,At Risk
15626,2011-01-14 10:10:00,2011-09-26 10:03:00,2,766,675.8,United Kingdom,75,330,337.9,2,3,3,233,At Risk
15628,2010-12-08 09:51:00,2011-12-05 10:24:00,9,1894,2870.2400000000002,United Kingdom,5,367,318.91555555555556,5,5,5,555,Champions
15630,2011-05-19 10:16:00,2011-10-25 15:36:00,2,800,1186.35,United Kingdom,45,205,593.175,3,3,4,334,Big Spenders
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,8,2109,3285.31,United Kingdom,16,275,410.66375,4,5,5,455,Champions
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,1,99,243.55,United Kingdom,17,17,243.55,4,1,1,411,Promising
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,2,284,724.76,United Kingdom,90,282,362.38,2,3,3,233,At Risk
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,1,128,223.36,United Kingdom,53,53,223.36,3,1,1,311,Need Attention
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,323,425.32,United Kingdom,134,134,425.32,2,1,2,212,Hibernating
15640,2010-12-02 15:40:00,2011-12-05 14:35:00,15,6607,12515.66,United Kingdom,4,372,834.3773333333334,5,5,5,555,Champions
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1562,1887.2,United Kingdom,105,359,471.8,2,4,4,244,At Risk
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,246,664.0,United Kingdom,192,282,221.33333333333334,1,3,3,133,At Risk
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,557,813.0,United Kingdom,166,261,203.25,2,4,3,243,At Risk
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,1,256,612.01,United Kingdom,19,19,612.01,4,1,3,413,Promising
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,394,447.64000000000004,United Kingdom,158,372,149.21333333333334,2,3,2,232,Promising
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,221,657.35,United Kingdom,204,267,328.675,1,3,3,133,At Risk
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,192,816.0,United Kingdom,336,368,408.0,1,3,3,133,At Risk
15651,2011-03-24 08:56:00,2011-11-03 08:41:00,3,479,646.3,United Kingdom,37,261,215.4333333333333,3,3,3,333,Need Attention
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,1,208,337.74,United Kingdom,91,91,337.74,2,1,2,212,Hibernating
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,2,1200,877.4399999999999,United Kingdom,93,116,438.71999999999997,2,3,3,233,At Risk
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,2,475,922.53,United Kingdom,9,26,461.265,5,3,3,533,Potential Loyalists
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,324,560.67,United Kingdom,243,243,560.67,1,1,3,113,Hibernating
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,4,343,748.5,United Kingdom,45,284,187.125,3,4,3,343,Loyal Customers
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,24,30.0,United Kingdom,23,23,30.0,4,1,1,411,Promising
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,5,242,1024.1000000000001,United Kingdom,190,373,204.82000000000002,1,4,4,144,At Risk
15659,2011-10-27 09:23:00,2011-10-27 09:23:00,1,111,306.45,United Kingdom,44,44,306.45,3,1,2,312,Need Attention
15660,2010-12-09 09:49:00,2011-11-14 16:58:00,9,1050,1600.86,United Kingdom,25,366,177.87333333333333,4,5,4,454,Champions
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,2,236,309.8,United Kingdom,317,339,154.9,1,3,2,132,Promising
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,106,138.14,United Kingdom,106,106,138.14,2,1,1,211,Hibernating
15664,2011-10-20 10:57:00,2011-10-20 10:57:00,1,157,386.43,United Kingdom,51,51,386.43,3,1,2,312,Need Attention
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,2,1666,2242.01,United Kingdom,168,243,1121.005,2,3,5,235,At Risk
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,1,240,301.32,United Kingdom,40,40,301.32,3,1,2,312,Need Attention
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,72,76.32000000000001,United Kingdom,218,218,76.32000000000001,1,1,1,111,Hibernating
15669,2011-03-21 09:13:00,2011-10-30 16:03:00,4,342,684.34,United Kingdom,40,264,171.085,3,4,3,343,Loyal Customers
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,91,173.05,United Kingdom,297,297,173.05,1,1,1,111,Hibernating
15671,2011-03-14 09:37:00,2011-11-21 12:43:00,7,1699,2657.13,United Kingdom,19,271,379.59000000000003,4,5,5,455,Champions
15673,2011-01-16 16:25:00,2011-09-12 16:12:00,4,1514,2881.02,United Kingdom,88,327,720.255,2,4,5,245,At Risk
15674,2011-03-30 09:19:00,2011-09-27 15:17:00,5,1275,2446.6,United Kingdom,73,255,489.32,2,4,5,245,At Risk
15675,2011-03-04 14:21:00,2011-09-19 13:48:00,3,527,323.69,United Kingdom,81,280,107.89666666666666,2,3,2,232,Promising
15676,2011-03-01 10:19:00,2011-11-21 12:40:00,3,2252,3435.76,United Kingdom,19,284,1145.2533333333333,4,3,5,435,Potential Loyalists
15677,2011-10-21 15:36:00,2011-10-21 15:36:00,1,319,657.23,United Kingdom,49,49,657.23,3,1,3,313,Need Attention
15678,2011-10-18 09:25:00,2011-10-18 09:25:00,1,184,352.7,United Kingdom,53,53,352.7,3,1,2,312,Need Attention
15679,2011-06-10 08:24:00,2011-11-15 16:19:00,4,1170,781.28,United Kingdom,24,183,195.32,4,4,3,443,Loyal Customers
15680,2010-12-08 14:43:00,2011-11-30 13:46:00,3,952,1333.68,United Kingdom,9,366,444.56,5,3,4,534,Potential Loyalists
15681,2011-03-04 13:46:00,2011-11-14 16:30:00,5,816,1426.16,United Kingdom,25,280,285.232,4,4,4,444,Champions
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,131,193.75,United Kingdom,117,117,193.75,2,1,1,211,Hibernating
15687,2011-01-13 15:13:00,2011-12-01 08:33:00,9,1310,2993.1,United Kingdom,9,330,332.56666666666666,5,5,5,555,Champions
15689,2010-12-13 09:57:00,2011-08-12 09:37:00,2,84,254.1,United Kingdom,120,362,127.05,2,3,2,232,Promising
15690,2011-08-31 11:40:00,2011-12-05 15:59:00,2,408,239.76,United Kingdom,4,101,119.88,5,3,1,531,Promising
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,72,136.8,United Kingdom,252,252,136.8,1,1,1,111,Hibernating
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,138,191.04,United Kingdom,28,28,191.04,4,1,1,411,Promising
15694,2010-12-02 07:49:00,2011-12-09 09:44:00,14,1677,6479.4,United Kingdom,1,373,462.8142857142857,5,5,5,555,Champions
15695,2011-03-18 08:31:00,2011-03-18 08:32:00,2,212,409.98,United Kingdom,267,267,204.99,1,3,2,132,Promising
15696,2011-01-17 11:24:00,2011-11-06 14:02:00,8,1028,2736.46,United Kingdom,33,327,342.0575,3,5,5,355,Loyal Customers
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,113,309.65,United Kingdom,18,18,309.65,4,1,2,412,Promising
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,2,357,696.68,United Kingdom,172,173,348.34,2,3,3,233,At Risk
15701,2011-08-21 12:36:00,2011-12-07 14:39:00,4,923,1542.14,United Kingdom,2,111,385.535,5,4,4,544,Champions
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,66,211.5,United Kingdom,265,265,211.5,1,1,1,111,Hibernating
15704,2011-05-08 12:42:00,2011-07-22 13:35:00,4,1028,2293.62,United Kingdom,140,216,573.405,2,4,5,245,At Risk
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,62,143.1,United Kingdom,201,201,143.1,1,1,1,111,Hibernating
15706,2011-08-15 14:32:00,2011-10-07 10:09:00,4,321,1060.56,United Kingdom,64,116,265.14,3,4,4,344,Loyal Customers
15707,2011-09-14 14:19:00,2011-11-04 14:35:00,4,605,945.58,United Kingdom,35,86,236.395,3,4,4,344,Loyal Customers
15708,2010-12-05 11:12:00,2011-10-30 10:54:00,7,1267,3364.2400000000002,United Kingdom,41,370,480.6057142857143,3,5,5,355,Loyal Customers
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,121,133.25,United Kingdom,284,284,133.25,1,1,1,111,Hibernating
