customer_id,first_purchase_date,last_purchase_date,orders,total_units,monetary_value,primary_country,recency_days,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,rfm_segment,customer_lifetime_value,purchase_frequency
17169,2011-06-09 13:16:00,2011-10-13 10:25:00,2,526,835.78,United Kingdom,58,183,417.89,3,3,3,333,Need Attention,835.78,2
17759,2011-06-23 13:35:00,2011-11-22 16:02:00,3,708,834.99,United Kingdom,17,169,278.33,4,4,3,443,Loyal Customers,834.99,3
13835,2011-05-08 15:22:00,2011-11-14 15:37:00,4,442,834.57,United Kingdom,25,215,208.6425,4,4,3,443,Loyal Customers,834.57,4
17075,2011-01-26 13:20:00,2011-11-22 11:58:00,4,292,834.12,United Kingdom,18,317,208.53,4,4,3,443,Loyal Customers,834.12,4
16644,2011-05-11 12:53:00,2011-06-15 12:39:00,2,826,833.78,United Kingdom,178,212,416.89,2,3,3,233,At Risk,833.78,2
15862,2010-12-01 11:21:00,2011-12-01 13:28:00,4,585,832.88,United Kingdom,8,374,208.22,5,4,3,543,Loyal Customers,832.88,4
14644,2011-02-14 14:14:00,2011-10-03 08:30:00,2,258,830.76,United Kingdom,68,298,415.38,3,3,3,333,Need Attention,830.76,2
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,4,360,827.83,United Kingdom,18,155,206.9575,4,4,3,443,Loyal Customers,827.83,4
12461,2011-07-08 10:23:00,2011-09-06 16:57:00,2,287,826.88,Switzerland,94,155,413.44,2,2,3,223,Hibernating,826.88,2
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,671,826.74,Czech Republic,64,285,413.37,3,2,3,323,Need Attention,826.74,2
16494,2011-02-16 12:49:00,2011-02-16 12:49:00,1,675,826.53,United Kingdom,297,297,826.53,1,2,3,123,Hibernating,826.53,1
17921,2011-03-18 13:19:00,2011-10-06 18:56:00,4,430,826.52,United Kingdom,64,266,206.63,3,4,3,343,Loyal Customers,826.52,4
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,416,825.92,United Kingdom,2,373,275.3066666666667,5,3,3,533,Potential Loyalists,825.92,3
12427,2010-12-03 10:44:00,2011-11-18 08:56:00,3,533,825.8,Germany,22,372,275.26666666666665,4,3,3,433,Potential Loyalists,825.8,3
16869,2011-06-17 13:01:00,2011-11-17 12:02:00,4,585,825.42,United Kingdom,23,175,206.355,4,4,3,443,Loyal Customers,825.42,4
16284,2011-10-20 13:54:00,2011-11-08 16:12:00,2,544,823.97,United Kingdom,31,50,411.985,4,3,3,433,Potential Loyalists,823.97,2
16164,2011-10-28 09:12:00,2011-11-22 15:04:00,3,433,822.48,United Kingdom,17,43,274.16,4,4,3,443,Loyal Customers,822.48,3
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,825,822.23,Netherlands,20,312,137.03833333333333,4,5,3,453,Loyal Customers,822.23,6
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,1,190,821.1,United Kingdom,298,298,821.1,1,1,3,113,Hibernating,821.1,1
13220,2011-04-17 10:59:00,2011-09-22 13:38:00,4,196,819.2900000000001,United Kingdom,78,237,204.8225,2,4,3,243,At Risk,819.2900000000001,4
17764,2011-05-12 16:11:00,2011-10-20 11:03:00,2,395,818.8199999999999,United Kingdom,51,211,409.41,3,3,3,333,Need Attention,818.8199999999999,2
16092,2011-03-30 15:38:00,2011-08-17 10:46:00,3,628,817.86,United Kingdom,115,254,272.62,2,4,3,243,At Risk,817.86,3
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,3,145,816.73,United Kingdom,212,318,272.24333333333334,1,4,3,143,At Risk,816.73,3
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,192,816.0,United Kingdom,336,368,408.0,1,3,3,133,At Risk,816.0,2
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,611,815.77,United Kingdom,1,79,271.92333333333335,5,3,3,533,Potential Loyalists,815.77,3
14499,2011-03-06 11:55:00,2011-11-13 13:01:00,3,501,815.32,United Kingdom,26,279,271.77333333333337,4,3,3,433,Potential Loyalists,815.32,3
13280,2011-01-06 17:10:00,2011-08-09 13:14:00,3,522,814.86,United Kingdom,122,337,271.62,2,3,3,233,At Risk,814.86,3
16460,2011-09-19 10:15:00,2011-11-11 13:46:00,3,879,814.72,United Kingdom,28,82,271.5733333333333,4,4,3,443,Loyal Customers,814.72,3
13811,2011-04-14 18:40:00,2011-06-09 09:54:00,3,68,814.5,Germany,184,239,271.5,1,3,3,133,At Risk,814.5,3
18064,2011-04-18 15:08:00,2011-07-29 16:39:00,2,384,814.0,United Kingdom,133,235,407.0,2,3,3,233,At Risk,814.0,2
16600,2011-01-05 12:13:00,2011-12-05 16:00:00,6,1145,813.52,United Kingdom,4,339,135.58666666666667,5,5,3,553,Loyal Customers,813.52,6
16621,2011-03-07 11:32:00,2011-10-19 11:38:00,4,302,813.48,United Kingdom,52,278,203.37,3,4,3,343,Loyal Customers,813.48,4
14421,2011-05-12 10:49:00,2011-10-13 13:24:00,2,365,813.11,United Kingdom,57,212,406.555,3,3,3,333,Need Attention,813.11,2
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,557,813.0,United Kingdom,166,261,203.25,2,4,3,243,At Risk,813.0,4
17980,2010-12-15 15:50:00,2011-06-27 12:01:00,3,682,811.45,United Kingdom,166,359,270.4833333333333,2,4,3,243,At Risk,811.45,3
16276,2011-06-16 09:34:00,2011-06-16 09:34:00,1,420,810.6000000000001,United Kingdom,177,177,810.6000000000001,2,2,3,223,Hibernating,810.6000000000001,1
16624,2011-05-26 14:20:00,2011-09-20 12:39:00,2,488,810.5699999999999,United Kingdom,81,197,405.285,2,3,3,233,At Risk,810.5699999999999,2
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,409,810.5,United Kingdom,52,226,270.1666666666667,3,3,3,333,Need Attention,810.5,3
16891,2010-12-03 11:35:00,2011-12-08 11:15:00,5,283,809.7,United Kingdom,2,372,161.94,5,4,3,543,Loyal Customers,809.7,5
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,219,808.62,United Kingdom,6,335,101.0775,5,5,3,553,Loyal Customers,808.62,8
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,289,807.57,United Kingdom,19,89,269.19,4,3,3,433,Potential Loyalists,807.57,3
12421,2011-01-24 15:09:00,2011-11-24 09:07:00,4,484,807.04,Spain,16,319,201.76,4,4,3,443,Loyal Customers,807.04,4
15952,2011-04-28 12:55:00,2011-11-06 11:18:00,4,399,806.57,United Kingdom,34,225,201.6425,3,4,3,343,Loyal Customers,806.57,4
13707,2011-01-28 13:27:00,2011-03-17 18:03:00,2,351,806.41,United Kingdom,267,315,403.205,1,2,3,123,Hibernating,806.41,2
12434,2011-03-24 13:05:00,2011-09-16 12:38:00,2,394,806.14,Australia,85,260,403.07,2,2,3,223,Hibernating,806.14,2
16367,2010-12-12 12:01:00,2011-11-02 13:13:00,2,647,804.49,United Kingdom,37,363,402.245,3,3,3,333,Need Attention,804.49,2
18248,2011-06-06 13:18:00,2011-08-09 10:19:00,2,511,804.02,United Kingdom,123,186,402.01,2,3,3,233,At Risk,804.02,2
12422,2011-01-19 09:13:00,2011-09-05 09:48:00,3,370,803.5600000000001,Australia,96,325,267.8533333333333,2,3,3,233,At Risk,803.5600000000001,3
15831,2011-01-19 14:52:00,2011-10-12 13:14:00,3,1105,801.76,United Kingdom,58,324,267.25333333333333,3,4,3,343,Loyal Customers,801.76,3
18265,2011-07-04 15:26:00,2011-09-28 14:10:00,2,311,801.51,United Kingdom,72,158,400.755,3,3,3,333,Need Attention,801.51,2
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,4,378,801.49,United Kingdom,103,239,200.3725,2,4,3,243,At Risk,801.49,4
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,267,800.59,United Kingdom,12,216,200.1475,5,4,3,543,Loyal Customers,800.59,4
17905,2010-12-01 13:21:00,2011-09-29 17:33:00,4,407,800.24,United Kingdom,71,373,200.06,3,4,3,343,Loyal Customers,800.24,4
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,4,501,799.9,United Kingdom,117,255,199.975,2,4,3,243,At Risk,799.9,4
13030,2010-12-06 14:31:00,2011-11-28 14:30:00,2,394,799.48,United Kingdom,11,368,399.74,5,2,3,523,Potential Loyalists,799.48,2
17703,2011-07-24 13:30:00,2011-11-04 15:51:00,3,590,798.74,United Kingdom,35,138,266.24666666666667,3,4,3,343,Loyal Customers,798.74,3
16438,2011-09-18 13:31:00,2011-12-04 10:51:00,5,463,798.35,United Kingdom,6,82,159.67000000000002,5,4,3,543,Loyal Customers,798.35,5
13389,2011-04-21 12:12:00,2011-11-28 14:01:00,3,429,797.96,United Kingdom,11,233,265.9866666666667,5,3,3,533,Potential Loyalists,797.96,3
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,678,797.71,Germany,80,242,398.855,2,2,3,223,Hibernating,797.71,2
17180,2011-01-27 18:05:00,2011-10-14 15:46:00,4,683,796.03,United Kingdom,56,316,199.0075,3,4,3,343,Loyal Customers,796.03,4
13336,2011-09-23 14:05:00,2011-09-23 14:05:00,1,559,795.12,United Kingdom,77,77,795.12,2,1,3,213,Hibernating,795.12,1
15990,2011-02-25 15:35:00,2011-10-26 15:58:00,2,443,792.11,United Kingdom,44,287,396.055,3,3,3,333,Need Attention,792.11,2
13167,2011-07-19 12:13:00,2011-11-21 12:24:00,4,785,791.33,United Kingdom,19,144,197.8325,4,4,3,443,Loyal Customers,791.33,4
14976,2011-01-17 11:09:00,2011-10-13 16:37:00,7,234,790.86,United Kingdom,57,327,112.98,3,5,3,353,Loyal Customers,790.86,7
13016,2011-08-08 15:00:00,2011-09-27 14:08:00,3,527,789.89,United Kingdom,73,123,263.2966666666667,2,3,3,233,At Risk,789.89,3
16759,2011-11-09 09:06:00,2011-12-02 12:42:00,3,609,789.79,United Kingdom,8,31,263.2633333333333,5,4,3,543,Loyal Customers,789.79,3
13329,2010-12-08 10:11:00,2011-11-08 10:29:00,2,463,789.0,United Kingdom,32,367,394.5,4,2,3,423,Potential Loyalists,789.0,2
14557,2011-09-15 15:48:00,2011-09-15 15:48:00,1,510,788.38,United Kingdom,85,85,788.38,2,1,3,213,Hibernating,788.38,1
13212,2011-10-09 14:48:00,2011-11-20 12:40:00,3,310,788.08,United Kingdom,20,61,262.6933333333333,4,3,3,433,Potential Loyalists,788.08,3
13323,2011-09-16 13:23:00,2011-12-06 17:12:00,5,175,787.85,United Kingdom,3,84,157.57,5,4,3,543,Loyal Customers,787.85,5
13884,2011-03-01 13:40:00,2011-12-02 16:30:00,5,300,787.6,United Kingdom,7,283,157.52,5,4,3,543,Loyal Customers,787.6,5
16546,2010-12-02 12:07:00,2011-02-22 11:20:00,2,549,787.15,United Kingdom,291,373,393.575,1,3,3,133,At Risk,787.15,2
13109,2011-07-05 14:56:00,2011-10-11 10:16:00,2,520,786.54,United Kingdom,60,157,393.27,3,2,3,323,Need Attention,786.54,2
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,448,786.46,Germany,4,65,262.15333333333336,5,3,3,533,Potential Loyalists,786.46,3
15806,2011-03-08 09:24:00,2011-10-24 14:35:00,3,602,784.58,United Kingdom,46,277,261.5266666666667,3,4,3,343,Loyal Customers,784.58,3
15743,2011-06-08 10:14:00,2011-11-23 17:19:00,4,216,784.46,United Kingdom,16,185,196.115,4,4,3,443,Loyal Customers,784.46,4
18136,2011-01-24 12:08:00,2011-10-07 15:40:00,3,379,784.33,United Kingdom,63,320,261.4433333333333,3,4,3,343,Loyal Customers,784.33,3
17387,2011-11-06 11:25:00,2011-11-20 11:00:00,2,542,784.11,United Kingdom,20,34,392.055,4,3,3,433,Potential Loyalists,784.11,2
16054,2011-07-17 13:08:00,2011-07-17 13:08:00,1,380,783.9,United Kingdom,145,145,783.9,2,2,3,223,Hibernating,783.9,1
17006,2011-09-25 12:15:00,2011-12-05 12:09:00,4,272,781.78,United Kingdom,5,76,195.445,5,4,3,543,Loyal Customers,781.78,4
17341,2010-12-08 12:46:00,2011-07-06 12:33:00,3,489,781.36,United Kingdom,157,367,260.4533333333333,2,4,3,243,At Risk,781.36,3
15679,2011-06-10 08:24:00,2011-11-15 16:19:00,4,1170,781.28,United Kingdom,24,183,195.32,4,4,3,443,Loyal Customers,781.28,4
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,1,725,781.03,United Kingdom,156,156,781.03,2,1,3,213,Hibernating,781.03,1
16725,2010-12-03 16:02:00,2011-02-10 16:52:00,7,294,781.02,United Kingdom,302,371,111.57428571428572,1,5,3,153,At Risk,781.02,7
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,594,780.59,United Kingdom,10,79,390.295,5,3,3,533,Potential Loyalists,780.59,2
17797,2011-06-10 11:29:00,2011-11-17 13:21:00,3,498,780.43,United Kingdom,22,183,260.1433333333333,4,4,3,443,Loyal Customers,780.43,3
18228,2011-09-21 10:48:00,2011-10-14 09:21:00,2,238,779.9,United Kingdom,57,80,389.95,3,3,3,333,Need Attention,779.9,2
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,368,779.5699999999999,France,315,337,389.785,1,2,3,123,Hibernating,779.5699999999999,2
17411,2011-03-23 13:44:00,2011-11-27 14:25:00,3,306,778.94,United Kingdom,12,261,259.6466666666667,5,4,3,543,Loyal Customers,778.94,3
13375,2011-09-12 10:19:00,2011-09-12 10:19:00,1,442,778.65,United Kingdom,89,89,778.65,2,1,3,213,Hibernating,778.65,1
14815,2011-10-03 11:36:00,2011-11-03 11:36:00,2,744,778.5,United Kingdom,37,68,389.25,3,3,3,333,Need Attention,778.5,2
17414,2011-06-08 11:43:00,2011-10-27 12:13:00,2,2100,778.0,United Kingdom,44,185,389.0,3,3,3,333,Need Attention,778.0,2
16505,2011-11-08 12:14:00,2011-11-08 12:14:00,1,576,777.6,United Kingdom,32,32,777.6,4,2,3,423,Potential Loyalists,777.6,1
13563,2011-07-22 17:21:00,2011-09-16 14:45:00,2,209,777.53,United Kingdom,84,140,388.765,2,2,3,223,Hibernating,777.53,2
12425,2011-09-22 17:31:00,2011-09-22 17:31:00,1,496,777.2,Portugal,78,78,777.2,2,1,3,213,Hibernating,777.2,1
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,343,777.02,United Kingdom,255,368,388.51,1,3,3,133,At Risk,777.02,2
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,454,776.851,United Kingdom,33,137,194.21275,3,4,3,343,Loyal Customers,776.851,4
13314,2011-09-27 10:20:00,2011-12-08 12:29:00,3,560,775.94,United Kingdom,2,74,258.6466666666667,5,3,3,533,Potential Loyalists,775.94,3
13341,2011-03-24 09:50:00,2011-03-24 09:50:00,1,301,775.85,United Kingdom,261,261,775.85,1,1,3,113,Hibernating,775.85,1
14234,2011-10-13 13:58:00,2011-11-17 17:53:00,4,963,775.46,United Kingdom,22,57,193.865,4,4,3,443,Loyal Customers,775.46,4
16825,2011-06-07 09:44:00,2011-11-01 11:51:00,2,566,775.1800000000001,United Kingdom,39,186,387.59,3,3,3,333,Need Attention,775.1800000000001,2
15414,2011-04-11 13:45:00,2011-11-30 09:50:00,3,443,774.9000000000001,United Kingdom,10,242,258.3,5,3,3,533,Potential Loyalists,774.9000000000001,3
16043,2011-01-26 11:14:00,2011-11-02 12:50:00,4,503,773.99,United Kingdom,38,318,193.4975,3,4,3,343,Loyal Customers,773.99,4
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,1,447,773.03,United Kingdom,78,78,773.03,2,1,3,213,Hibernating,773.03,1
12965,2011-09-11 15:31:00,2011-09-11 15:31:00,1,283,771.91,United Kingdom,89,89,771.91,2,1,3,213,Hibernating,771.91,1
17409,2011-04-05 16:42:00,2011-06-08 10:36:00,2,105,771.85,United Kingdom,185,248,385.925,1,3,3,133,At Risk,771.85,2
14662,2011-01-27 17:41:00,2011-11-11 12:13:00,4,602,771.17,United Kingdom,29,316,192.7925,4,4,3,443,Loyal Customers,771.17,4
16770,2010-12-02 15:49:00,2011-10-13 12:21:00,5,464,770.1,United Kingdom,58,372,154.02,3,4,3,343,Loyal Customers,770.1,5
14412,2011-09-28 08:48:00,2011-10-28 10:45:00,2,786,770.03,United Kingdom,43,73,385.015,3,3,3,333,Need Attention,770.03,2
16480,2011-09-25 11:40:00,2011-09-25 11:40:00,1,455,769.29,United Kingdom,76,76,769.29,2,2,3,223,Hibernating,769.29,1
13356,2011-09-20 14:33:00,2011-09-20 14:33:00,1,325,768.24,United Kingdom,80,80,768.24,2,1,3,213,Hibernating,768.24,1
17516,2011-02-27 12:41:00,2011-11-24 16:51:00,5,416,768.08,United Kingdom,15,286,153.616,4,4,3,443,Loyal Customers,768.08,5
14550,2011-10-26 12:14:00,2011-11-29 12:12:00,2,394,765.62,United Kingdom,11,45,382.81,5,3,3,533,Potential Loyalists,765.62,2
14672,2011-01-07 15:48:00,2011-04-19 10:19:00,2,454,765.55,United Kingdom,235,336,382.775,1,3,3,133,At Risk,765.55,2
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,2,779,765.34,United Kingdom,132,172,382.67,2,3,3,233,At Risk,765.34,2
14885,2011-07-31 12:05:00,2011-07-31 12:05:00,1,724,765.3199999999999,United Kingdom,132,132,765.3199999999999,2,1,3,213,Hibernating,765.3199999999999,1
17268,2011-04-08 13:20:00,2011-08-24 10:06:00,4,844,763.64,United Kingdom,108,245,190.91,2,4,3,243,At Risk,763.64,4
17466,2011-09-22 09:16:00,2011-11-29 13:15:00,2,306,763.28,United Kingdom,10,79,381.64,5,3,3,533,Potential Loyalists,763.28,2
16470,2010-12-16 11:53:00,2011-10-19 12:11:00,4,531,762.39,United Kingdom,52,359,190.5975,3,4,3,343,Loyal Customers,762.39,4
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,2,718,761.74,United Kingdom,27,204,380.87,4,3,3,433,Potential Loyalists,761.74,2
14883,2011-05-12 09:49:00,2011-11-21 10:23:00,6,790,761.59,United Kingdom,19,212,126.93166666666669,4,5,3,453,Loyal Customers,761.59,6
16205,2011-06-13 11:33:00,2011-11-09 09:32:00,4,517,761.38,United Kingdom,31,180,190.345,4,4,3,443,Loyal Customers,761.38,4
17425,2011-10-10 11:37:00,2011-11-20 15:30:00,2,407,759.17,United Kingdom,19,61,379.585,4,3,3,433,Potential Loyalists,759.17,2
16036,2011-03-21 13:01:00,2011-09-13 14:53:00,2,716,758.92,United Kingdom,87,263,379.46,2,3,3,233,At Risk,758.92,2
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,461,758.29,United Kingdom,3,73,252.7633333333333,5,3,3,533,Potential Loyalists,758.29,3
12413,2011-01-06 16:12:00,2011-10-04 09:00:00,3,286,758.1,France,67,337,252.7,3,3,3,333,Need Attention,758.1,3
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,4,397,757.71,United Kingdom,36,260,189.4275,3,4,3,343,Loyal Customers,757.71,4
17461,2011-11-10 12:01:00,2011-11-17 10:21:00,3,799,757.46,United Kingdom,23,30,252.48666666666668,4,4,3,443,Loyal Customers,757.46,3
15223,2011-04-04 12:17:00,2011-04-28 11:31:00,2,213,755.75,United Kingdom,226,250,377.875,1,3,3,133,At Risk,755.75,2
13370,2010-12-03 10:26:00,2010-12-03 10:26:00,1,343,754.87,United Kingdom,372,372,754.87,1,1,3,113,Hibernating,754.87,1
18104,2011-11-02 14:07:00,2011-11-02 14:07:00,1,362,754.64,United Kingdom,37,37,754.64,3,2,3,323,Need Attention,754.64,1
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,2,488,752.6,United Kingdom,136,162,376.3,2,2,3,223,Hibernating,752.6,2
16256,2011-03-18 12:18:00,2011-03-18 12:18:00,1,581,752.4300000000001,United Kingdom,267,267,752.4300000000001,1,2,3,123,Hibernating,752.4300000000001,1
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,1200,750.0,United Kingdom,176,313,375.0,2,2,3,223,Hibernating,750.0,2
17146,2010-12-16 12:20:00,2011-08-26 12:44:00,3,212,749.78,United Kingdom,106,359,249.92666666666665,2,4,3,243,At Risk,749.78,3
14923,2011-10-20 11:51:00,2011-10-20 11:51:00,1,418,749.1,United Kingdom,51,51,749.1,3,1,3,313,Need Attention,749.1,1
15074,2011-08-26 14:45:00,2011-08-26 14:45:00,1,455,748.87,United Kingdom,105,105,748.87,2,1,3,213,Hibernating,748.87,1
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,4,343,748.5,United Kingdom,45,284,187.125,3,4,3,343,Loyal Customers,748.5,4
16859,2011-03-23 13:39:00,2011-07-18 12:19:00,2,827,747.81,United Kingdom,145,261,373.905,2,3,3,233,At Risk,747.81,2
13623,2011-02-15 13:08:00,2011-11-09 12:00:00,5,294,747.78,United Kingdom,31,297,149.55599999999998,4,4,3,443,Loyal Customers,747.78,5
14201,2010-12-15 13:25:00,2011-10-10 13:27:00,7,590,747.44,United Kingdom,60,359,106.77714285714286,3,5,3,353,Loyal Customers,747.44,7
16261,2011-04-07 19:05:00,2011-11-22 17:23:00,4,306,746.83,United Kingdom,17,246,186.7075,4,4,3,443,Loyal Customers,746.83,4
14050,2011-08-25 13:46:00,2011-11-08 10:00:00,2,689,746.36,United Kingdom,32,106,373.18,4,3,3,433,Potential Loyalists,746.36,2
17034,2011-02-25 10:10:00,2011-11-23 15:14:00,3,410,745.52,United Kingdom,16,288,248.50666666666663,4,4,3,443,Loyal Customers,745.52,3
13950,2011-04-07 11:29:00,2011-11-28 14:44:00,4,323,745.06,United Kingdom,11,247,186.265,5,4,3,543,Loyal Customers,745.06,4
14790,2011-03-31 11:49:00,2011-11-23 09:28:00,4,699,745.06,United Kingdom,17,254,186.265,4,4,3,443,Loyal Customers,745.06,4
13236,2011-08-25 08:58:00,2011-11-15 12:50:00,2,416,744.85,United Kingdom,25,107,372.425,4,2,3,423,Potential Loyalists,744.85,2
13354,2011-09-29 13:17:00,2011-09-29 13:17:00,1,604,743.53,United Kingdom,71,71,743.53,3,1,3,313,Need Attention,743.53,1
16730,2011-01-24 14:01:00,2011-10-18 14:11:00,3,994,743.11,United Kingdom,52,319,247.70333333333332,3,4,3,343,Loyal Customers,743.11,3
12374,2011-11-14 15:37:00,2011-11-14 15:37:00,1,342,742.9300000000001,Austria,25,25,742.9300000000001,4,1,3,413,Promising,742.9300000000001,1
12465,2011-06-23 13:37:00,2011-11-22 16:34:00,2,479,742.1899999999999,Belgium,17,169,371.095,4,2,3,423,Potential Loyalists,742.1899999999999,2
13753,2011-02-25 12:48:00,2011-02-25 12:48:00,1,512,741.26,United Kingdom,288,288,741.26,1,1,3,113,Hibernating,741.26,1
13900,2011-03-22 10:13:00,2011-06-09 19:26:00,3,430,740.95,United Kingdom,183,263,246.98333333333332,1,3,3,133,At Risk,740.95,3
17692,2010-12-15 13:37:00,2011-08-04 14:01:00,4,672,740.9399999999999,United Kingdom,127,359,185.235,2,4,3,243,At Risk,740.9399999999999,4
17974,2011-05-04 11:50:00,2011-11-15 11:37:00,3,519,740.79,United Kingdom,25,220,246.93,4,4,3,443,Loyal Customers,740.79,3
15252,2011-06-09 14:15:00,2011-11-03 13:30:00,2,522,740.78,United Kingdom,36,183,370.39,3,3,3,333,Need Attention,740.78,2
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,63,739.1999999999999,Germany,22,22,739.1999999999999,4,1,3,413,Promising,739.1999999999999,1
14756,2011-11-24 18:13:00,2011-11-24 18:13:00,1,416,738.96,United Kingdom,15,15,738.96,4,1,3,413,Promising,738.96,1
12976,2011-05-12 09:55:00,2011-05-12 09:55:00,1,561,738.6,United Kingdom,212,212,738.6,1,1,3,113,Hibernating,738.6,1
15045,2011-03-27 11:44:00,2011-07-11 11:33:00,2,114,735.66,United Kingdom,152,258,367.83,2,3,3,233,At Risk,735.66,2
15215,2011-09-04 12:24:00,2011-10-24 11:41:00,3,225,734.94,United Kingdom,47,97,244.98,3,3,3,333,Need Attention,734.94,3
18156,2010-12-05 12:29:00,2011-11-27 12:24:00,2,301,734.94,United Kingdom,13,370,367.47,5,3,3,533,Potential Loyalists,734.94,2
16362,2011-09-09 14:47:00,2011-11-07 13:01:00,5,351,734.77,United Kingdom,32,91,146.954,4,4,3,443,Loyal Customers,734.77,5
16146,2011-04-21 15:25:00,2011-07-05 14:20:00,3,427,734.13,United Kingdom,157,232,244.71,2,4,3,243,At Risk,734.13,3
17812,2010-12-06 15:27:00,2011-11-27 11:47:00,4,350,732.16,United Kingdom,13,368,183.04,5,4,3,543,Loyal Customers,732.16,4
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,5,449,732.0699999999999,United Kingdom,23,176,146.414,4,4,3,443,Loyal Customers,732.0699999999999,5
13736,2011-03-24 13:04:00,2011-12-04 15:19:00,2,497,731.9,United Kingdom,5,260,365.95,5,2,3,523,Potential Loyalists,731.9,2
16099,2011-04-28 08:34:00,2011-10-20 13:13:00,3,434,731.9,United Kingdom,50,226,243.96666666666667,3,4,3,343,Loyal Customers,731.9,3
16491,2011-10-24 10:18:00,2011-10-24 10:18:00,1,478,731.5,United Kingdom,47,47,731.5,3,2,3,323,Need Attention,731.5,1
14778,2011-02-04 11:43:00,2011-08-04 15:23:00,2,306,730.86,United Kingdom,127,309,365.43,2,3,3,233,At Risk,730.86,2
18035,2011-10-27 17:48:00,2011-11-04 12:39:00,3,611,730.4,United Kingdom,36,43,243.46666666666667,3,4,3,343,Loyal Customers,730.4,3
12468,2011-01-27 13:29:00,2011-06-05 11:36:00,2,366,729.5400000000001,Germany,188,316,364.77,1,2,3,123,Hibernating,729.5400000000001,2
13077,2010-12-08 14:59:00,2011-12-08 19:24:00,4,863,729.27,United Kingdom,1,366,182.3175,5,4,3,543,Loyal Customers,729.27,4
17666,2011-10-05 11:06:00,2011-12-06 09:06:00,2,596,728.16,United Kingdom,4,66,364.08,5,3,3,533,Potential Loyalists,728.16,2
17888,2010-12-17 13:56:00,2011-11-18 13:45:00,8,980,726.05,United Kingdom,21,357,90.75625,4,5,3,453,Loyal Customers,726.05,8
14869,2011-08-28 16:09:00,2011-12-01 12:36:00,2,550,725.7,United Kingdom,9,103,362.85,5,3,3,533,Potential Loyalists,725.7,2
14055,2011-08-25 15:04:00,2011-08-25 15:04:00,1,216,725.6400000000001,United Kingdom,106,106,725.6400000000001,2,1,3,213,Hibernating,725.6400000000001,1
16140,2010-12-03 14:40:00,2011-10-05 12:15:00,2,730,725.18,United Kingdom,66,371,362.59,3,3,3,333,Need Attention,725.18,2
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,4,314,725.11,United Kingdom,24,162,181.2775,4,4,3,443,Loyal Customers,725.11,4
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,434,725.07,France,4,65,145.014,5,4,3,543,Loyal Customers,725.07,5
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,2,284,724.76,United Kingdom,90,282,362.38,2,3,3,233,At Risk,724.76,2
12475,2011-10-17 10:10:00,2011-10-17 10:10:00,1,535,723.38,Germany,54,54,723.38,3,1,3,313,Need Attention,723.38,1
17521,2011-05-24 15:14:00,2011-11-10 11:22:00,3,519,723.2099999999999,United Kingdom,30,199,241.07,4,4,3,443,Loyal Customers,723.2099999999999,3
15272,2011-09-14 16:36:00,2011-10-13 12:59:00,2,310,721.94,United Kingdom,57,86,360.97,3,3,3,333,Need Attention,721.94,2
18062,2011-01-06 10:03:00,2011-06-19 14:47:00,3,396,720.52,United Kingdom,173,338,240.1733333333333,2,4,3,243,At Risk,720.52,3
16023,2011-03-18 13:32:00,2011-10-24 16:34:00,3,358,719.81,United Kingdom,46,266,239.93666666666664,3,4,3,343,Loyal Customers,719.81,3
