invoice_month_start,country,product_category,customer_order_type,revenue,orders,quantity,active_customers
2011-06-01,Norway,Home Decor & Lighting,New,1044.78,3,342,2
2011-06-01,Norway,Kitchen & Dining,New,825.85,2,297,2
2011-06-01,Norway,Miscellaneous,New,1596.29,3,639,2
2011-06-01,Norway,Party & Gift,New,13.52,1,8,1
2011-06-01,Norway,Stationery & Crafts,New,172.52,2,116,2
2011-06-01,Norway,Storage & Organization,New,948.1,3,416,2
2011-06-01,Norway,Toys & Kids,New,476.0,2,144,1
2011-06-01,Poland,Fees & Adjustments,New,80.0,1,2,1
2011-06-01,Poland,Home Decor & Lighting,New,44.6,1,10,1
2011-06-01,Poland,Home Decor & Lighting,Repeat,25.0,1,4,1
2011-06-01,Poland,Kitchen & Dining,New,55.5,1,22,1
2011-06-01,Poland,Miscellaneous,New,68.3,1,30,1
2011-06-01,Poland,Storage & Organization,New,70.25,1,13,1
2011-06-01,Portugal,Accessories & Fashion,Repeat,79.2,1,16,1
2011-06-01,Portugal,Fees & Adjustments,New,84.0,1,3,1
2011-06-01,Portugal,Home Decor & Lighting,New,82.65,1,51,1
2011-06-01,Portugal,Home Decor & Lighting,Repeat,37.3,1,20,1
2011-06-01,Portugal,Kitchen & Dining,New,117.3,1,42,1
2011-06-01,Portugal,Kitchen & Dining,Repeat,10.2,1,12,1
2011-06-01,Portugal,Miscellaneous,New,57.06,1,54,1
2011-06-01,Portugal,Party & Gift,New,15.0,1,12,1
2011-06-01,Portugal,Storage & Organization,New,133.3,1,58,1
2011-06-01,Portugal,Storage & Organization,Repeat,268.45,2,153,2
2011-06-01,Spain,Fees & Adjustments,New,28.0,1,1,1
2011-06-01,Spain,Fees & Adjustments,Repeat,588.0,6,21,6
2011-06-01,Spain,Garden & Outdoor,Repeat,142.15,4,13,4
2011-06-01,Spain,Home Decor & Lighting,New,17.4,1,12,1
2011-06-01,Spain,Home Decor & Lighting,Repeat,550.27,6,364,6
2011-06-01,Spain,Kitchen & Dining,New,25.26,1,18,1
2011-06-01,Spain,Kitchen & Dining,Repeat,527.51,6,215,6
2011-06-01,Spain,Miscellaneous,New,75.12,2,48,2
2011-06-01,Spain,Miscellaneous,Repeat,344.15,5,233,5
2011-06-01,Spain,Party & Gift,Repeat,11.9,1,14,1
2011-06-01,Spain,Stationery & Crafts,New,34.8,1,24,1
2011-06-01,Spain,Stationery & Crafts,Repeat,233.64000000000001,4,164,4
2011-06-01,Spain,Storage & Organization,New,16.5,1,10,1
2011-06-01,Spain,Storage & Organization,Repeat,713.31,6,385,6
2011-06-01,Spain,Toys & Kids,Repeat,25.2,2,16,2
2011-06-01,Sweden,Fees & Adjustments,New,80.0,1,2,1
2011-06-01,Sweden,Fees & Adjustments,Repeat,76.0,2,3,2
2011-06-01,Sweden,Home Decor & Lighting,New,76.05,1,51,1
2011-06-01,Sweden,Home Decor & Lighting,Repeat,146.56,2,80,2
2011-06-01,Sweden,Kitchen & Dining,New,114.9,1,46,1
2011-06-01,Sweden,Kitchen & Dining,Repeat,19.8,1,4,1
2011-06-01,Sweden,Miscellaneous,New,79.8,1,54,1
2011-06-01,Sweden,Miscellaneous,Repeat,81.34,2,87,2
2011-06-01,Sweden,Storage & Organization,New,39.75,1,9,1
2011-06-01,Sweden,Storage & Organization,Repeat,77.0,2,20,2
2011-06-01,Sweden,Toys & Kids,Repeat,40.8,1,48,1
2011-06-01,Switzerland,Fees & Adjustments,Repeat,360.0,3,9,3
2011-06-01,Switzerland,Home Decor & Lighting,New,2046.72,1,736,1
2011-06-01,Switzerland,Home Decor & Lighting,Repeat,174.0,3,132,3
2011-06-01,Switzerland,Kitchen & Dining,New,1577.16,1,612,1
2011-06-01,Switzerland,Kitchen & Dining,Repeat,351.01,3,166,3
2011-06-01,Switzerland,Miscellaneous,New,735.0,1,376,1
2011-06-01,Switzerland,Miscellaneous,Repeat,49.68000000000001,2,24,2
2011-06-01,Switzerland,Party & Gift,New,179.39999999999998,1,12,1
2011-06-01,Switzerland,Stationery & Crafts,New,84.0,1,200,1
2011-06-01,Switzerland,Stationery & Crafts,Repeat,169.38,3,227,3
2011-06-01,Switzerland,Storage & Organization,New,1516.8,1,1198,1
2011-06-01,Switzerland,Storage & Organization,Repeat,573.5,2,264,2
2011-06-01,Switzerland,Toys & Kids,New,68.0,1,8,1
2011-06-01,Switzerland,Toys & Kids,Repeat,19.5,1,6,1
2011-06-01,United Kingdom,Accessories & Fashion,New,1469.02,51,1618,51
2011-06-01,United Kingdom,Accessories & Fashion,Repeat,4944.41,170,5187,148
2011-06-01,United Kingdom,Accessories & Fashion,Unknown,1315.71,45,509,0
2011-06-01,United Kingdom,Fees & Adjustments,New,202.27,12,23,11
2011-06-01,United Kingdom,Fees & Adjustments,Repeat,1019.26,25,63,24
2011-06-01,United Kingdom,Fees & Adjustments,Unknown,12363.15,88,90,0
2011-06-01,United Kingdom,Garden & Outdoor,New,1808.03,80,489,78
2011-06-01,United Kingdom,Garden & Outdoor,Repeat,11540.55,291,5558,244
2011-06-01,United Kingdom,Garden & Outdoor,Unknown,3046.23,63,546,0
2011-06-01,United Kingdom,Holiday & Seasonal,New,1417.29,20,981,20
2011-06-01,United Kingdom,Holiday & Seasonal,Repeat,1525.19,62,1177,56
2011-06-01,United Kingdom,Holiday & Seasonal,Unknown,551.14,33,279,0
2011-06-01,United Kingdom,Home Decor & Lighting,New,61608.28,211,13926,194
2011-06-01,United Kingdom,Home Decor & Lighting,Repeat,150130.86000000002,837,69600,611
2011-06-01,United Kingdom,Home Decor & Lighting,Unknown,21274.35,110,6163,0
2011-06-01,United Kingdom,Kitchen & Dining,New,9732.66,157,4652,146
2011-06-01,United Kingdom,Kitchen & Dining,Repeat,68617.34,674,33568,520
2011-06-01,United Kingdom,Kitchen & Dining,Unknown,13007.28,104,3141,0
2011-06-01,United Kingdom,Miscellaneous,New,10773.85,164,7548,152
2011-06-01,United Kingdom,Miscellaneous,Repeat,48428.73,667,31886,505
2011-06-01,United Kingdom,Miscellaneous,Unknown,11312.76,106,3784,0
2011-06-01,United Kingdom,Party & Gift,New,1116.33,51,882,48
2011-06-01,United Kingdom,Party & Gift,Repeat,4177.66,177,4251,155
2011-06-01,United Kingdom,Party & Gift,Unknown,870.89,36,521,0
2011-06-01,United Kingdom,Stationery & Crafts,New,4583.65,111,6284,105
2011-06-01,United Kingdom,Stationery & Crafts,Repeat,17294.14,415,28875,336
2011-06-01,United Kingdom,Stationery & Crafts,Unknown,2766.3,72,2241,0
2011-06-01,United Kingdom,Storage & Organization,New,14023.72,179,8141,164
2011-06-01,United Kingdom,Storage & Organization,Repeat,107054.13,780,54493,582
2011-06-01,United Kingdom,Storage & Organization,Unknown,27526.36,105,6677,0
2011-06-01,United Kingdom,Toys & Kids,New,851.37,44,372,43
2011-06-01,United Kingdom,Toys & Kids,Repeat,2596.7400000000002,139,1400,124
2011-06-01,United Kingdom,Toys & Kids,Unknown,561.02,48,176,0
2011-06-01,Unspecified,Home Decor & Lighting,Repeat,25.0,1,4,1
2011-06-01,Unspecified,Miscellaneous,Repeat,56.32,1,40,1
2011-06-01,Unspecified,Party & Gift,Repeat,9.96,1,12,1
2011-06-01,Unspecified,Storage & Organization,Repeat,94.5,1,22,1
2011-07-01,Australia,Accessories & Fashion,Repeat,90.9,2,22,1
2011-07-01,Australia,Garden & Outdoor,Repeat,172.23000000000002,5,327,3
2011-07-01,Australia,Holiday & Seasonal,Repeat,122.10000000000001,1,54,1
2011-07-01,Australia,Home Decor & Lighting,Repeat,1321.3400000000001,6,1224,3
2011-07-01,Australia,Kitchen & Dining,Repeat,2098.66,6,1925,3
2011-07-01,Australia,Miscellaneous,Repeat,403.9,4,773,3
2011-07-01,Australia,Party & Gift,Repeat,119.28,2,168,2
2011-07-01,Australia,Stationery & Crafts,Repeat,150.73,3,427,2
2011-07-01,Australia,Storage & Organization,Repeat,480.65000000000003,5,395,3
2011-07-01,Australia,Toys & Kids,Repeat,4.59,1,3,1
2011-07-01,Austria,Fees & Adjustments,New,80.0,1,2,1
2011-07-01,Austria,Garden & Outdoor,New,285.6,1,48,1
2011-07-01,Austria,Holiday & Seasonal,New,17.85,1,3,1
2011-07-01,Austria,Home Decor & Lighting,New,258.36,2,128,2
2011-07-01,Austria,Kitchen & Dining,New,97.0,2,44,2
2011-07-01,Austria,Miscellaneous,New,42.3,1,10,1
2011-07-01,Austria,Party & Gift,New,60.60000000000001,1,36,1
2011-07-01,Austria,Stationery & Crafts,New,82.8,1,162,1
2011-07-01,Austria,Storage & Organization,New,267.44,2,140,2
2011-07-01,Belgium,Fees & Adjustments,New,105.0,1,7,1
2011-07-01,Belgium,Fees & Adjustments,Repeat,165.0,4,11,3
2011-07-01,Belgium,Home Decor & Lighting,New,228.49,1,125,1
2011-07-01,Belgium,Home Decor & Lighting,Repeat,240.37,3,141,2
2011-07-01,Belgium,Kitchen & Dining,New,167.09,1,71,1
2011-07-01,Belgium,Kitchen & Dining,Repeat,216.69,2,175,2
2011-07-01,Belgium,Miscellaneous,New,172.26,1,218,1
2011-07-01,Belgium,Miscellaneous,Repeat,326.06,2,190,2
2011-07-01,Belgium,Party & Gift,New,101.69999999999999,1,6,1
2011-07-01,Belgium,Party & Gift,Repeat,20.4,2,18,1
2011-07-01,Belgium,Stationery & Crafts,New,10.08,1,24,1
2011-07-01,Belgium,Stationery & Crafts,Repeat,114.24000000000001,3,328,2
2011-07-01,Belgium,Storage & Organization,New,332.73,1,167,1
2011-07-01,Belgium,Storage & Organization,Repeat,158.1,2,110,2
2011-07-01,Belgium,Toys & Kids,New,97.46000000000001,1,86,1
2011-07-01,Belgium,Toys & Kids,Repeat,19.9,1,2,1
2011-07-01,Canada,Accessories & Fashion,Repeat,7.56,1,36,1
2011-07-01,Canada,Fees & Adjustments,Repeat,550.94,1,1,1
2011-07-01,Canada,Holiday & Seasonal,Repeat,15.6,1,24,1
2011-07-01,Canada,Home Decor & Lighting,Repeat,151.34,1,124,1
2011-07-01,Canada,Kitchen & Dining,Repeat,286.35,1,115,1
2011-07-01,Canada,Miscellaneous,Repeat,327.53,1,247,1
2011-07-01,Canada,Stationery & Crafts,Repeat,109.26,1,110,1
2011-07-01,Canada,Storage & Organization,Repeat,271.68,1,314,1
2011-07-01,Canada,Toys & Kids,Repeat,48.32,1,56,1
2011-07-01,Denmark,Fees & Adjustments,Repeat,18.0,1,1,1
2011-07-01,Denmark,Home Decor & Lighting,Repeat,46.32,1,40,1
2011-07-01,Denmark,Kitchen & Dining,Repeat,204.64,1,116,1
2011-07-01,Denmark,Miscellaneous,Repeat,9.96,1,12,1
2011-07-01,Denmark,Stationery & Crafts,Repeat,5.04,1,12,1
2011-07-01,Denmark,Storage & Organization,Repeat,92.28,1,60,1
2011-07-01,EIRE,Accessories & Fashion,Repeat,1023.96,6,228,3
2011-07-01,EIRE,Fees & Adjustments,Repeat,463.3,10,11,2
2011-07-01,EIRE,Fees & Adjustments,Unknown,50.0,1,1,0
2011-07-01,EIRE,Garden & Outdoor,Repeat,404.34000000000003,6,106,3
2011-07-01,EIRE,Holiday & Seasonal,Repeat,2043.4,5,1570,2
2011-07-01,EIRE,Home Decor & Lighting,Repeat,10170.76,21,5565,3
2011-07-01,EIRE,Home Decor & Lighting,Unknown,669.51,4,356,0
2011-07-01,EIRE,Kitchen & Dining,Repeat,12212.21,19,4679,3
2011-07-01,EIRE,Kitchen & Dining,Unknown,425.18,4,184,0
2011-07-01,EIRE,Miscellaneous,Repeat,5306.68,18,3293,3
2011-07-01,EIRE,Miscellaneous,Unknown,544.6,5,174,0
2011-07-01,EIRE,Party & Gift,Repeat,172.5,3,94,1
2011-07-01,EIRE,Party & Gift,Unknown,54.08,3,32,0
2011-07-01,EIRE,Stationery & Crafts,Repeat,876.09,9,1803,3
2011-07-01,EIRE,Stationery & Crafts,Unknown,35.28,1,48,0
2011-07-01,EIRE,Storage & Organization,Repeat,8117.610000000001,17,3848,3
2011-07-01,EIRE,Storage & Organization,Unknown,106.05,3,59,0
2011-07-01,EIRE,Toys & Kids,Repeat,114.3,6,60,3
2011-07-01,European Community,Fees & Adjustments,Repeat,60.0,1,4,1
2011-07-01,European Community,Holiday & Seasonal,Repeat,73.19999999999999,1,72,1
2011-07-01,European Community,Home Decor & Lighting,Repeat,244.0,1,104,1
2011-07-01,European Community,Kitchen & Dining,Repeat,32.3,1,5,1
2011-07-01,European Community,Miscellaneous,Repeat,60.0,1,48,1
2011-07-01,European Community,Party & Gift,Repeat,145.8,1,60,1
2011-07-01,European Community,Storage & Organization,Repeat,61.5,1,42,1
2011-07-01,Finland,Fees & Adjustments,New,320.0,1,8,1
2011-07-01,Finland,Fees & Adjustments,Repeat,240.0,2,6,2
2011-07-01,Finland,Holiday & Seasonal,Repeat,68.5,1,16,1
2011-07-01,Finland,Home Decor & Lighting,New,273.06,1,130,1
2011-07-01,Finland,Home Decor & Lighting,Repeat,139.4,2,60,2
2011-07-01,Finland,Kitchen & Dining,New,117.15,1,45,1
2011-07-01,Finland,Kitchen & Dining,Repeat,589.8,2,188,2
2011-07-01,Finland,Miscellaneous,New,140.85999999999999,1,262,1
2011-07-01,Finland,Miscellaneous,Repeat,15.3,1,6,1
2011-07-01,Finland,Party & Gift,New,17.700000000000003,1,6,1
2011-07-01,Finland,Stationery & Crafts,New,101.00000000000001,1,52,1
2011-07-01,Finland,Stationery & Crafts,Repeat,15.12,1,36,1
2011-07-01,Finland,Storage & Organization,New,690.7,1,290,1
2011-07-01,Finland,Storage & Organization,Repeat,218.22,1,104,1
2011-07-01,Finland,Toys & Kids,New,49.92,1,64,1
2011-07-01,France,Accessories & Fashion,New,63.0,1,20,1
2011-07-01,France,Accessories & Fashion,Repeat,372.81,7,147,6
2011-07-01,France,Fees & Adjustments,New,72.0,2,4,2
2011-07-01,France,Fees & Adjustments,Repeat,757.0,17,35,13
2011-07-01,France,Garden & Outdoor,Repeat,74.13,5,79,5
2011-07-01,France,Home Decor & Lighting,New,305.03,3,192,3
2011-07-01,France,Home Decor & Lighting,Repeat,2073.9,17,1253,14
2011-07-01,France,Kitchen & Dining,New,235.96,2,184,2
2011-07-01,France,Kitchen & Dining,Repeat,1539.78,16,837,14
2011-07-01,France,Miscellaneous,New,101.8,2,72,2
2011-07-01,France,Miscellaneous,Repeat,1199.81,16,936,14
2011-07-01,France,Party & Gift,New,53.8,2,68,2
2011-07-01,France,Party & Gift,Repeat,20.4,1,24,1
2011-07-01,France,Stationery & Crafts,New,17.34,1,61,1
2011-07-01,France,Stationery & Crafts,Repeat,236.64,8,304,8
2011-07-01,France,Storage & Organization,New,263.39,2,141,2
2011-07-01,France,Storage & Organization,Repeat,2491.1,17,1268,13
2011-07-01,France,Toys & Kids,Repeat,122.3,4,39,4
2011-07-01,Germany,Accessories & Fashion,New,65.01,3,55,3
2011-07-01,Germany,Accessories & Fashion,Repeat,232.05,3,39,3
2011-07-01,Germany,Fees & Adjustments,New,252.0,5,14,5
2011-07-01,Germany,Fees & Adjustments,Repeat,1445.68,20,59,17
2011-07-01,Germany,Garden & Outdoor,New,35.7,1,6,1
2011-07-01,Germany,Garden & Outdoor,Repeat,419.94,6,150,6
2011-07-01,Germany,Holiday & Seasonal,New,17.4,1,12,1
2011-07-01,Germany,Holiday & Seasonal,Repeat,249.48000000000002,3,132,3
2011-07-01,Germany,Home Decor & Lighting,New,986.48,7,525,7
2011-07-01,Germany,Home Decor & Lighting,Repeat,1198.24,19,736,16
2011-07-01,Germany,Kitchen & Dining,New,935.72,7,498,7
2011-07-01,Germany,Kitchen & Dining,Repeat,2860.39,20,1605,17
2011-07-01,Germany,Miscellaneous,New,655.66,7,484,7
2011-07-01,Germany,Miscellaneous,Repeat,1669.99,22,998,18
2011-07-01,Germany,Party & Gift,New,144.9,3,30,3
2011-07-01,Germany,Party & Gift,Repeat,58.2,3,60,3
2011-07-01,Germany,Stationery & Crafts,New,291.68,5,368,5
2011-07-01,Germany,Stationery & Crafts,Repeat,638.32,14,970,13
2011-07-01,Germany,Storage & Organization,New,1207.63,7,595,7
2011-07-01,Germany,Storage & Organization,Repeat,2640.4300000000003,20,1610,17
2011-07-01,Germany,Toys & Kids,New,72.19999999999999,2,28,2
2011-07-01,Germany,Toys & Kids,Repeat,363.88,6,122,6
2011-07-01,Greece,Fees & Adjustments,Repeat,100.0,1,2,1
2011-07-01,Greece,Garden & Outdoor,Repeat,16.46,1,26,1
2011-07-01,Greece,Home Decor & Lighting,Repeat,45.0,1,36,1
2011-07-01,Greece,Kitchen & Dining,Repeat,97.2,1,64,1
2011-07-01,Greece,Miscellaneous,Repeat,104.62,1,78,1
2011-07-01,Greece,Storage & Organization,Repeat,42.36,1,30,1
2011-07-01,Greece,Toys & Kids,Repeat,15.6,1,8,1
2011-07-01,Israel,Home Decor & Lighting,Repeat,275.56,1,172,1
2011-07-01,Israel,Kitchen & Dining,Repeat,558.72,1,224,1
2011-07-01,Israel,Miscellaneous,Repeat,226.65,1,95,1
2011-07-01,Israel,Party & Gift,Repeat,15.0,1,12,1
2011-07-01,Israel,Storage & Organization,Repeat,354.82,1,130,1
2011-07-01,Italy,Home Decor & Lighting,Repeat,44.55,1,9,1
2011-07-01,Italy,Kitchen & Dining,Repeat,34.65,1,7,1
2011-07-01,Italy,Miscellaneous,Repeat,67.9,1,6,1
2011-07-01,Japan,Home Decor & Lighting,Repeat,523.12,2,428,2
2011-07-01,Japan,Kitchen & Dining,Repeat,102.0,1,24,1
2011-07-01,Japan,Miscellaneous,Repeat,658.92,1,724,1
2011-07-01,Japan,Party & Gift,Repeat,60.0,1,48,1
2011-07-01,Japan,Stationery & Crafts,Repeat,187.8,2,156,2
2011-07-01,Japan,Storage & Organization,Repeat,2108.02,1,862,1
2011-07-01,Japan,Toys & Kids,Repeat,214.54000000000002,1,86,1
2011-07-01,Netherlands,Fees & Adjustments,Repeat,15.0,1,1,1
2011-07-01,Netherlands,Home Decor & Lighting,Repeat,1.65,1,1,1
2011-07-01,Netherlands,Kitchen & Dining,Repeat,3.7399999999999998,1,4,1
2011-07-01,Netherlands,Stationery & Crafts,Repeat,1.25,1,1,1
2011-07-01,Netherlands,Storage & Organization,Repeat,2.93,1,2,1
2011-07-01,Netherlands,Toys & Kids,Repeat,1.45,1,1,1
2011-07-01,Norway,Accessories & Fashion,New,22.68,1,72,1
2011-07-01,Norway,Fees & Adjustments,New,120.0,1,3,1
2011-07-01,Norway,Home Decor & Lighting,New,60.73,1,17,1
2011-07-01,Norway,Kitchen & Dining,New,135.10000000000002,1,54,1
2011-07-01,Norway,Miscellaneous,New,76.3,1,58,1
2011-07-01,Norway,Stationery & Crafts,New,90.78,1,114,1
2011-07-01,Norway,Storage & Organization,New,286.62,1,168,1
2011-07-01,Norway,Toys & Kids,New,97.86,1,100,1
2011-07-01,Poland,Fees & Adjustments,Repeat,80.0,1,2,1
2011-07-01,Poland,Garden & Outdoor,Repeat,81.35000000000001,2,13,2
2011-07-01,Poland,Holiday & Seasonal,Repeat,31.8,1,4,1
2011-07-01,Poland,Home Decor & Lighting,Repeat,147.85,2,67,2
2011-07-01,Poland,Kitchen & Dining,Repeat,137.9,2,42,2
2011-07-01,Poland,Miscellaneous,Repeat,148.4,2,136,2
2011-07-01,Poland,Storage & Organization,Repeat,42.6,2,12,2
2011-07-01,Poland,Toys & Kids,Repeat,17.4,1,12,1
2011-07-01,Portugal,Fees & Adjustments,Repeat,112.0,1,4,1
2011-07-01,Portugal,Garden & Outdoor,Repeat,52.199999999999996,2,36,2
2011-07-01,Portugal,Home Decor & Lighting,Repeat,363.2,3,259,3
2011-07-01,Portugal,Kitchen & Dining,Repeat,272.22,2,90,2
2011-07-01,Portugal,Miscellaneous,Repeat,188.88,2,148,2
2011-07-01,Portugal,Stationery & Crafts,Repeat,253.8,2,288,2
2011-07-01,Portugal,Storage & Organization,Repeat,1045.55,3,611,3
2011-07-01,Singapore,Garden & Outdoor,Repeat,165.3,1,30,1
2011-07-01,Singapore,Holiday & Seasonal,Repeat,1112.1,1,958,1
2011-07-01,Singapore,Home Decor & Lighting,Repeat,1302.78,1,556,1
2011-07-01,Singapore,Kitchen & Dining,Repeat,393.12,1,72,1
2011-07-01,Singapore,Miscellaneous,Repeat,444.96000000000004,1,240,1
2011-07-01,Singapore,Party & Gift,Repeat,151.8,1,156,1
2011-07-01,Singapore,Stationery & Crafts,Repeat,6.959999999999999,1,24,1
2011-07-01,Singapore,Storage & Organization,Repeat,372.3,1,124,1
2011-07-01,Spain,Accessories & Fashion,New,12.5,1,1,1
2011-07-01,Spain,Fees & Adjustments,Repeat,504.0,5,18,4
2011-07-01,Spain,Garden & Outdoor,New,8.2,1,4,1
2011-07-01,Spain,Garden & Outdoor,Repeat,79.6,1,8,1
2011-07-01,Spain,Home Decor & Lighting,New,130.63,1,69,1
2011-07-01,Spain,Home Decor & Lighting,Repeat,748.32,5,350,4
2011-07-01,Spain,Kitchen & Dining,New,39.62,1,34,1
2011-07-01,Spain,Kitchen & Dining,Repeat,4295.63,7,1823,5
2011-07-01,Spain,Miscellaneous,New,37.33,1,27,1
2011-07-01,Spain,Miscellaneous,Repeat,295.14,2,174,1
2011-07-01,Spain,Party & Gift,New,1.25,1,1,1
2011-07-01,Spain,Party & Gift,Repeat,67.6,1,40,1
2011-07-01,Spain,Stationery & Crafts,New,5.9,1,2,1
2011-07-01,Spain,Stationery & Crafts,Repeat,153.24,2,210,1
2011-07-01,Spain,Storage & Organization,New,70.52,1,27,1
2011-07-01,Spain,Storage & Organization,Repeat,1111.09,6,629,5
2011-07-01,Spain,Toys & Kids,New,6.95,1,1,1
2011-07-01,Spain,Toys & Kids,Repeat,57.4,2,20,1
2011-07-01,Sweden,Accessories & Fashion,Repeat,151.2,2,360,1
2011-07-01,Sweden,Fees & Adjustments,Repeat,110.0,2,3,2
2011-07-01,Sweden,Holiday & Seasonal,Repeat,422.4,1,480,1
2011-07-01,Sweden,Home Decor & Lighting,Repeat,1832.0100000000002,3,1733,2
2011-07-01,Sweden,Kitchen & Dining,Repeat,1317.8400000000001,3,840,2
2011-07-01,Sweden,Miscellaneous,Repeat,405.59999999999997,2,432,1
2011-07-01,Sweden,Stationery & Crafts,Repeat,264.6,2,300,2
2011-07-01,Sweden,Storage & Organization,Repeat,2042.6200000000001,3,1280,2
2011-07-01,Sweden,Toys & Kids,Repeat,255.82,2,578,1
2011-07-01,Switzerland,Accessories & Fashion,New,4.5600000000000005,1,24,1
2011-07-01,Switzerland,Fees & Adjustments,Repeat,480.0,2,12,2
2011-07-01,Switzerland,Home Decor & Lighting,New,250.65,1,39,1
2011-07-01,Switzerland,Home Decor & Lighting,Repeat,765.6,3,276,2
2011-07-01,Switzerland,Home Decor & Lighting,Unknown,100.05,1,102,0
2011-07-01,Switzerland,Kitchen & Dining,New,5.04,1,12,1
2011-07-01,Switzerland,Kitchen & Dining,Repeat,619.59,4,189,3
2011-07-01,Switzerland,Kitchen & Dining,Unknown,35.160000000000004,1,24,0
2011-07-01,Switzerland,Miscellaneous,New,45.260000000000005,1,50,1
2011-07-01,Switzerland,Miscellaneous,Repeat,194.64000000000001,1,160,1
2011-07-01,Switzerland,Miscellaneous,Unknown,35.160000000000004,1,22,0
2011-07-01,Switzerland,Party & Gift,New,154.22,1,74,1
2011-07-01,Switzerland,Party & Gift,Repeat,13.52,1,8,1
2011-07-01,Switzerland,Party & Gift,Unknown,18.599999999999998,1,12,0
2011-07-01,Switzerland,Stationery & Crafts,New,64.2,1,40,1
2011-07-01,Switzerland,Stationery & Crafts,Repeat,80.72,1,92,1
2011-07-01,Switzerland,Stationery & Crafts,Unknown,19.259999999999998,1,40,0
2011-07-01,Switzerland,Storage & Organization,New,102.95,1,43,1
2011-07-01,Switzerland,Storage & Organization,Repeat,981.6999999999999,4,596,3
2011-07-01,Switzerland,Storage & Organization,Unknown,27.73,1,13,0
2011-07-01,United Kingdom,Accessories & Fashion,New,917.97,43,835,39
2011-07-01,United Kingdom,Accessories & Fashion,Repeat,5572.17,184,5564,162
2011-07-01,United Kingdom,Accessories & Fashion,Unknown,1902.81,50,648,0
2011-07-01,United Kingdom,Fees & Adjustments,New,583.221,12,54,11
2011-07-01,United Kingdom,Fees & Adjustments,Repeat,977.42,29,69,28
2011-07-01,United Kingdom,Fees & Adjustments,Unknown,22422.63,94,95,0
2011-07-01,United Kingdom,Garden & Outdoor,New,1992.0,60,709,57
2011-07-01,United Kingdom,Garden & Outdoor,Repeat,14150.63,270,6104,228
2011-07-01,United Kingdom,Garden & Outdoor,Unknown,3869.97,65,849,0
2011-07-01,United Kingdom,Holiday & Seasonal,New,2036.51,30,1567,28
2011-07-01,United Kingdom,Holiday & Seasonal,Repeat,6367.55,114,4526,99
2011-07-01,United Kingdom,Holiday & Seasonal,Unknown,805.28,44,280,0
2011-07-01,United Kingdom,Home Decor & Lighting,New,19835.91,163,11221,146
2011-07-01,United Kingdom,Home Decor & Lighting,Repeat,146020.32,858,75871,633
2011-07-01,United Kingdom,Home Decor & Lighting,Unknown,26903.37,102,7859,0
2011-07-01,United Kingdom,Kitchen & Dining,New,8858.36,126,5019,116
2011-07-01,United Kingdom,Kitchen & Dining,Repeat,68627.01,662,32160,506
2011-07-01,United Kingdom,Kitchen & Dining,Unknown,13239.94,96,3470,0
2011-07-01,United Kingdom,Miscellaneous,New,10153.83,138,8844,127
2011-07-01,United Kingdom,Miscellaneous,Repeat,43587.01,658,35626,511
2011-07-01,United Kingdom,Miscellaneous,Unknown,12150.39,95,4474,0
2011-07-01,United Kingdom,Party & Gift,New,1070.72,45,672,42
2011-07-01,United Kingdom,Party & Gift,Repeat,5269.0599999999995,181,4206,166
2011-07-01,United Kingdom,Party & Gift,Unknown,1464.73,51,1035,0
2011-07-01,United Kingdom,Stationery & Crafts,New,4141.58,93,5967,89
2011-07-01,United Kingdom,Stationery & Crafts,Repeat,20446.04,455,31840,370
2011-07-01,United Kingdom,Stationery & Crafts,Unknown,3420.97,73,3279,0
2011-07-01,United Kingdom,Storage & Organization,New,11184.24,151,6554,138
2011-07-01,United Kingdom,Storage & Organization,Repeat,110692.91,792,64344,592
2011-07-01,United Kingdom,Storage & Organization,Unknown,29549.02,102,8600,0
2011-07-01,United Kingdom,Toys & Kids,New,712.23,40,551,39
2011-07-01,United Kingdom,Toys & Kids,Repeat,2415.56,146,1298,125
2011-07-01,United Kingdom,Toys & Kids,Unknown,653.48,57,220,0
2011-07-01,Unspecified,Accessories & Fashion,New,2.48,2,2,1
2011-07-01,Unspecified,Accessories & Fashion,Unknown,11.55,1,7,0
2011-07-01,Unspecified,Garden & Outdoor,New,12.65,2,3,1
2011-07-01,Unspecified,Holiday & Seasonal,New,14.48,2,7,1
2011-07-01,Unspecified,Home Decor & Lighting,New,174.88,3,98,2
2011-07-01,Unspecified,Home Decor & Lighting,Unknown,111.14,1,139,0
2011-07-01,Unspecified,Kitchen & Dining,New,130.7,3,50,2
2011-07-01,Unspecified,Kitchen & Dining,Unknown,54.05,1,21,0
2011-07-01,Unspecified,Miscellaneous,New,196.41,3,78,2
2011-07-01,Unspecified,Miscellaneous,Unknown,152.4,1,113,0
2011-07-01,Unspecified,Party & Gift,New,40.25,2,45,1
2011-07-01,Unspecified,Party & Gift,Unknown,32.5,1,14,0
2011-07-01,Unspecified,Stationery & Crafts,New,134.79,3,255,2
2011-07-01,Unspecified,Stationery & Crafts,Unknown,66.71000000000001,1,67,0
2011-07-01,Unspecified,Storage & Organization,New,91.84,3,52,2
2011-07-01,Unspecified,Storage & Organization,Unknown,168.43,1,88,0
2011-07-01,Unspecified,Toys & Kids,Unknown,30.15,1,14,0
2011-08-01,Australia,Holiday & Seasonal,Repeat,6777.8,2,3158,2
